"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordId","ProductName","RateId","SubscriptionId","PricingPlanId","UsageType","Operation","AvailabilityZone","ReservedInstance","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","Rate","Cost","ResourceId"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396750980639366677312403","Amazon Elastic Compute Cloud","1508124","13630970","287524","USW1-EBS:VolumeIOUsage","EBS:IO-Write",,"N","$0.11 per 1 million I/O requests","2013-09-01 00:00:00","2013-09-01 01:00:00","13.00000000","0.0000001100","0.00000143","vol-cafa4aa5"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396750980639366677312404","Amazon Elastic Compute Cloud","1508124","13630970","287524","USW1-EBS:VolumeIOUsage","EBS:IO-Write",,"N","$0.11 per 1 million I/O requests","2013-09-01 00:00:00","2013-09-01 01:00:00","11.00000000","0.0000001100","0.00000121","vol-e9856cc9"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10398761675743401018246835","Amazon Elastic Compute Cloud","1510053","13630970","287524","USW1-EBS:VolumeUsage","CreateVolume",,"N","$0.11 per GB-month of provisioned storage","2013-09-01 00:00:00","2013-09-01 01:00:00","0.01111111","0.1100000000","0.00122222","vol-08b22a28"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10398761675743401018246836","Amazon Elastic Compute Cloud","1510053","13630970","287524","USW1-EBS:VolumeUsage","CreateVolume",,"N","$0.11 per GB-month of provisioned storage","2013-09-01 00:00:00","2013-09-01 01:00:00","0.01388889","0.1100000000","0.00152778","vol-cafa4aa5"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10398761675743401018246837","Amazon Elastic Compute Cloud","1510053","13630970","287524","USW1-EBS:VolumeUsage","CreateVolume",,"N","$0.11 per GB-month of provisioned storage","2013-09-01 00:00:00","2013-09-01 01:00:00","0.01111111","0.1100000000","0.00122222","vol-e9856cc9"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396806320871587806571463","Amazon Elastic Compute Cloud","913881","13630969","205266","USW1-USE1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Northern California) data transfer from US East (Northern Virginia)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00001173","0.0000000000","0.00000000","i-34196d6c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396584959942703291509831","Amazon Elastic Compute Cloud","913858","13630969","205266","USW1-USE1-AWS-Out-Bytes","PublicIP-Out",,"N","$0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00001880","0.0200000000","0.00000038","i-34196d6c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396787874127514096643712","Amazon Elastic Compute Cloud","913795","13630969","205266","USW1-USW2-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Northern California) data transfer from US West (Oregon)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00192996","0.0000000000","0.00000000","i-34196d6c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396787874127514096643713","Amazon Elastic Compute Cloud","913795","13630969","205266","USW1-USW2-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Northern California) data transfer from US West (Oregon)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00002122","0.0000000000","0.00000000","i-41709c1a"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396566513198629581797781","Amazon Elastic Compute Cloud","913707","13630969","205266","USW1-USW2-AWS-Out-Bytes","PublicIP-Out",,"N","$0.02 per GB - US West (Northern California) data transfer to US West (Oregon)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00015975","0.0200000000","0.00000320","i-34196d6c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396566513198629581797782","Amazon Elastic Compute Cloud","913707","13630969","205266","USW1-USW2-AWS-Out-Bytes","PublicIP-Out",,"N","$0.02 per GB - US West (Northern California) data transfer to US West (Oregon)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00000974","0.0200000000","0.00000019","i-41709c1a"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396566513198629581797783","Amazon Elastic Compute Cloud","913746","13630969","205266","USW2-APN1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00003353","0.0000000000","0.00000000","i-683b415d"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396566513198629581797784","Amazon Elastic Compute Cloud","913746","13630969","205266","USW2-APN1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00004208","0.0000000000","0.00000000","i-882b14bd"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396566513198629581797785","Amazon Elastic Compute Cloud","913746","13630969","205266","USW2-APN1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00004023","0.0000000000","0.00000000","i-ce3842fb"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484343","Amazon Elastic Compute Cloud","913853","13630969","205266","USW2-APS1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00003353","0.0000000000","0.00000000","i-683b415d"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484344","Amazon Elastic Compute Cloud","913853","13630969","205266","USW2-APS1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00004224","0.0000000000","0.00000000","i-882b14bd"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484345","Amazon Elastic Compute Cloud","913853","13630969","205266","USW2-APS1-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Singapore)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00004007","0.0000000000","0.00000000","i-ce3842fb"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396714087151219258265659","Amazon Elastic Compute Cloud","913869","13630969","205266","USW2-APS2-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00003353","0.0000000000","0.00000000","i-683b415d"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396714087151219258265660","Amazon Elastic Compute Cloud","913869","13630969","205266","USW2-APS2-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00004224","0.0000000000","0.00000000","i-882b14bd"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396714087151219258265661","Amazon Elastic Compute Cloud","913869","13630969","205266","USW2-APS2-AWS-In-Bytes","PublicIP-In",,"N","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney)","2013-09-01 00:00:00","2013-09-01 01:00:00","0.00004024","0.0000000000","0.00000000","i-ce3842fb"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484346","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2a","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-a7d7d594"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484347","Amazon Elastic Compute Cloud","375214","22586088","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-0e6ce53a"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484348","Amazon Elastic Compute Cloud","375214","22586088","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-0e81e43c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484349","Amazon Elastic Compute Cloud","375214","22586088","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-0f5b093c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484350","Amazon Elastic Compute Cloud","375214","22586088","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-22527210"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484351","Amazon Elastic Compute Cloud","375214","22586088","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-2b3a1c1f"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484352","Amazon Elastic Compute Cloud","375214","18553157","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-326f2206"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484353","Amazon Elastic Compute Cloud","375214","18553157","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-3a68f808"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484354","Amazon Elastic Compute Cloud","375214","18553157","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-3c067908"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484355","Amazon Elastic Compute Cloud","375214","18553157","84859","USW2-HeavyUsage","RunInstances","us-west-2b","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-3cfca108"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484356","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-42858176"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484357","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-4e3c037b"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484358","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-689e1c5c"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484359","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-69ee335e"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484360","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-6c05c35e"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484361","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-7dac4d49"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484362","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-7dbed749"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484363","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-882b14bd"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484364","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-88dac8bc"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484365","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-8dfda0b9"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484366","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-8fbb0abb"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484367","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-960e65a1"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484368","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-9bbed7af"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484369","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-a3b73e97"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484370","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-a80d669f"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484371","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-ae18359b"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484372","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-b6426283"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484373","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-cd3d90fa"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484374","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-d3b10ae7"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484375","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-d535bce1"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484376","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-dcdbffee"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484377","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-f135bcc5"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484378","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-f3ece0c7"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484379","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-f4ece0c0"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484380","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-f4f46ec0"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484381","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2b","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-fe3e01cb"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484382","Amazon Elastic Compute Cloud","594032","23872953","132715","USW2-HeavyUsage","RunInstances","us-west-2c","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-083e013d"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484383","Amazon Elastic Compute Cloud","594032","23872953","132715","USW2-HeavyUsage","RunInstances","us-west-2c","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-0a31b03d"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484384","Amazon Elastic Compute Cloud","594032","23872953","132715","USW2-HeavyUsage","RunInstances","us-west-2c","Y","$0.016 hourly fee per Linux/UNIX Standard Small Instance (m1.small)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.016","0.01600000000","i-0c8a2638"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484385","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-1440bf23"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484386","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-16919d22"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484387","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-1bc8d52f"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484388","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-22f39015"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484389","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-2d498d1a"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484390","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-318a2605"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484391","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-3337d504"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484392","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-343c0301"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484393","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-76dc6142"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484394","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-7cbe8648"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484395","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-848694b0"
"32473150","XXXXXXXXXXXXXX","XXXXXXXXXXXXXX","LineItem","10396658746918998129484396","Amazon Elastic Compute Cloud","1506873","13630970","287524","USW2-BoxUsage","RunInstances","us-west-2c","N","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013-09-01 00:00:00","2013-09-01 01:00:00","1.00000000","0.0600000000","0.06000000","i-8e36d4b9"
